;date;open;high;low;close;volume;isEmaUptrend;isEmaDowntrend;isSmaUptrend;isSmaDowntrend;prediction;signal;barsHeld;isEarlySignalFlip;isLastSignalBuy;isLastSignalSell;isNewBuySignal;isNewSellSignal;startLongTrade;startShortTrade;endLongTrade;endShortTrade;RSI;CCI;ADX
622;2021-11-29;2148.59;2168.81;2120.23;2148.62;31737586.0;1;1;1;1;-8;-1;12;0;0;1;0;0;;;0;0;21.126866600070233;-153.8575671930327;29.043254077337917
623;2021-11-26;2193.9;2193.9;2138.75;2143.13;39403548.0;1;1;1;1;-8;-1;11;0;0;1;0;0;;;0;0;19.65725691493799;-171.86619186652055;27.263541941353612
624;2021-11-25;2244.79;2247.36;2218.45;2229.44;18898128.0;1;1;1;1;-8;-1;10;0;0;1;0;0;;;0;0;27.001914597090167;-128.781757787952;25.49492523364119
625;2021-11-24;2268.15;2275.74;2230.01;2239.75;20339805.0;1;1;1;1;-8;-1;9;0;0;1;0;0;;;0;0;28.16936535995626;-130.01285650255946;24.21109542696921
626;2021-11-23;2245.04;2268.99;2223.71;2261.15;24009689.0;1;1;1;1;-8;-1;8;0;0;1;0;0;;;0;0;30.730188997810572;-150.01804652691484;22.965763084911003
627;2021-11-22;2251.08;2262.74;2237.64;2247.82;25598302.0;1;1;1;1;-8;-1;7;0;0;1;0;0;;;0;0;26.88571865001899;-184.14505673002148;21.477307620584536
628;2021-11-19;2271.91;2286.37;2221.68;2248.18;34661095.0;1;1;1;1;-8;-1;6;0;0;1;0;0;;;0;0;26.923190635677514;-225.2215251885066;20.030671869382562
629;2021-11-18;2316.9;2316.9;2258.9;2271.31;28223399.0;1;1;1;1;-8;-1;5;0;0;1;0;0;;;0;0;29.364949448042715;-234.32690768382972;18.507897394433115
630;2021-11-17;2346.41;2354.67;2312.13;2317.49;22134015.0;1;1;1;1;-8;-1;4;0;0;1;0;0;;;0;1;35.300330753843475;-189.36943725855485;17.246912126579684
631;2021-11-16;2336.33;2350.13;2333.66;2340.03;22247198.0;1;1;1;1;-8;-1;3;0;1;0;0;0;;;0;0;38.860250996865844;-182.9313725490189;16.552777702438238
632;2021-11-15;2358.49;2384.74;2335.04;2335.04;27794225.0;1;1;1;1;-8;-1;2;0;1;0;0;0;;;0;0;37.56592058225143;-183.98576418053477;16.142007685347004
633;2021-11-12;2372.28;2390.77;2358.23;2358.23;28816948.0;1;1;1;1;-8;-1;1;0;1;0;0;0;;;0;0;41.34283628908361;-163.46514812641257;15.730912582401354
634;2021-11-10;2393.48;2407.83;2355.75;2366.59;25126969.0;1;1;1;1;-6;-1;0;0;1;0;0;1;;2407.83;0;0;42.782737413348265;-165.32246765315466;15.671852732788727
635;2021-11-09;2420.42;2423.89;2393.2;2395.05;24497918.0;1;1;1;1;0;1;51;0;1;0;0;0;;;0;0;48.07574287048198;-89.19105428881218;15.609684470038593
636;2021-11-08;2444.16;2449.64;2417.29;2423.92;19323862.0;1;1;1;1;4;1;50;0;1;0;0;0;;;0;0;54.417334014572596;-2.404035445886098;16.23348782245953
637;2021-11-05;2439.09;2443.77;2419.57;2439.16;23566941.0;1;1;1;1;6;1;49;0;1;0;0;0;;;0;0;58.179108873780194;16.802777686088046;16.74618907542019
638;2021-11-04;2386.85;2441.93;2386.85;2438.8;28526219.0;1;1;1;1;0;1;48;0;1;0;0;0;;;0;0;58.11559908084131;-7.645034952129811;17.410268489633648
639;2021-11-03;2411.54;2428.52;2370.99;2380.11;23049938.0;1;1;1;1;-8;1;47;0;1;0;0;0;;;0;0;45.612284551637686;-69.7373677469299;18.14756643739087
640;2021-11-02;2411.73;2421.09;2388.14;2407.53;30287273.0;1;1;1;1;-6;1;46;0;1;0;0;0;;;0;0;52.39818976780457;-30.87459668810663;18.999983206884657
641;2021-10-29;2390.05;2421.65;2377.84;2405.05;28465126.0;1;1;1;1;-6;1;45;0;1;0;0;0;;;0;0;51.795894375630894;-28.075632826914415;19.730166914745446
642;2021-10-28;2405.47;2411.6;2391.93;2392.67;23662933.0;1;1;1;1;-6;1;44;0;1;0;0;0;;;0;0;48.792561981376686;-21.69470948325978;20.49878134407259
643;2021-10-27;2423.22;2423.22;2389.35;2404.82;22421853.0;1;1;1;1;4;1;43;0;1;0;0;0;;;0;0;51.72974248937376;-1.506363806945729;20.994936376146978
644;2021-10-26;2429.41;2442.53;2417.03;2425.29;19904199.0;1;1;1;1;4;1;42;0;1;0;0;0;;;0;0;57.107853099719684;35.37640628860314;21.51720483096212
645;2021-10-25;2415.52;2430.62;2415.52;2427.19;16544470.0;1;1;1;1;4;1;41;0;1;0;0;0;;;0;0;57.62420458679024;36.02387776042321;21.415475612395632
646;2021-10-22;2425.02;2436.87;2412.57;2417.09;16121524.0;1;1;1;1;6;1;40;0;1;0;0;0;;;0;0;55.644596485790174;38.18295834797297;21.500685206096424
647;2021-10-21;2433.75;2433.75;2418.23;2427.35;18086091.0;1;1;1;1;8;1;39;0;1;0;0;0;;;0;0;58.20965754178866;47.37113727803156;21.590379515255155
648;2021-10-20;2447.07;2453.57;2432.33;2443.11;22261931.0;1;1;1;1;2;1;38;0;1;0;0;0;;;0;0;62.30632805613987;70.06690100359864;21.553030522099505
649;2021-10-19;2461.73;2472.34;2438.14;2447.54;21855682.0;1;1;1;1;2;1;37;0;1;0;0;0;;;0;0;63.4722862074205;89.19867780588758;21.178801162926174
650;2021-10-18;2458.45;2474.44;2452.44;2459.81;17268301.0;1;1;1;1;4;1;36;0;1;0;0;0;;;0;0;66.68160611833524;112.99017975624889;20.64408282249511
651;2021-10-15;2459.71;2461.17;2438.38;2453.98;29698253.0;1;1;1;1;6;1;35;0;1;0;0;0;;;0;0;65.92136676600742;120.04636096436138;19.728002590649226
652;2021-10-14;2455.6;2473.32;2447.11;2459.5;35861076.0;1;1;1;1;8;1;34;0;1;0;0;0;;;0;0;67.27088662406292;155.1964995956362;18.917513306754905
653;2021-10-13;2471.12;2473.93;2439.48;2451.89;36421921.0;1;1;1;1;4;1;33;0;1;0;0;0;;;0;0;66.39007816980147;178.29734047492414;17.84832650707043
654;2021-10-12;2449.09;2478.55;2429.66;2472.33;41697156.0;1;1;1;1;6;1;32;0;1;0;0;0;;;0;0;71.16687395385381;224.1617024362433;16.722866717928873
655;2021-10-11;2413.12;2457.36;2409.01;2457.36;24018999.0;1;1;1;1;6;1;31;0;1;0;0;0;;;0;0;69.68343487924389;226.8636307203779;15.538172203043027
656;2021-10-08;2360.56;2415.15;2360.56;2411.12;30327382.0;1;1;1;1;6;1;30;0;1;0;0;0;;;0;0;64.43525056548546;152.41963758220228;14.50695662253214
657;2021-10-07;2353.18;2365.41;2334.37;2359.54;23404742.0;1;1;1;1;2;1;29;0;1;0;0;0;;;0;0;56.6647451203243;60.08475668648511;13.921292683454165
658;2021-10-06;2365.2;2365.2;2329.59;2349.46;27548041.0;1;1;1;1;6;1;28;0;1;0;0;0;;;0;0;54.87564333109335;47.81570994517787;14.071998008670429
659;2021-10-05;2338.92;2365.14;2320.67;2364.72;19716260.0;1;1;1;1;6;1;27;0;1;0;0;0;;;0;0;58.25667060237186;48.04748002247774;14.234318348505894
660;2021-10-04;2325.08;2360.69;2306.16;2338.09;25600481.0;1;1;1;1;6;1;26;0;1;0;0;0;;;0;0;53.62680934679883;6.27326351792153;14.406182578021449
661;2021-10-01;2299.01;2332.78;2284.34;2327.88;20388107.0;1;1;1;1;8;1;25;0;1;0;0;0;;;0;0;51.72040782127454;-40.05811742450092;14.658693613588166
662;2021-09-30;2299.33;2314.35;2294.48;2310.29;31180804.0;1;1;1;1;-8;1;24;0;1;0;0;0;;;0;0;48.32172344946829;-61.67753639001289;15.401022319667216
663;2021-09-29;2277.48;2299.84;2271.6;2290.97;14394570.0;1;1;1;1;-8;1;23;0;1;0;0;0;;;0;0;44.324405398819394;-104.49792910207235;15.889855254521104
664;2021-09-28;2289.15;2298.68;2270.88;2275.68;18883243.0;1;1;1;1;-8;1;22;0;1;0;0;0;;;0;0;40.968905757907784;-131.1097330261423;16.109558463528497
665;2021-09-27;2308.17;2314.8;2285.15;2292.47;19100996.0;1;1;1;1;-8;1;21;0;1;0;0;0;;;0;0;43.65146738336079;-121.09051574978483;16.317154050439743
666;2021-09-24;2323.41;2326.78;2295.88;2299.18;19267646.0;1;1;1;1;-6;1;20;0;1;0;0;0;;;0;0;44.73855471272366;-115.09979532571823;16.76391345041064
667;2021-09-23;2345.99;2353.45;2315.2;2320.51;20174682.0;1;1;1;1;-8;1;19;0;1;0;0;0;;;0;0;48.28824674304185;-61.062128461468035;17.411527458260853
668;2021-09-22;2295.39;2335.18;2295.39;2334.1;16127336.0;1;1;1;1;-8;1;18;0;1;0;0;0;;;0;0;50.66658876244764;-77.15472075054306;18.227210579986192
669;2021-09-21;2271.99;2302.02;2271.94;2278.11;19638093.0;1;1;1;1;-8;1;17;0;1;0;0;0;;;0;0;39.21272951907319;-165.04271316217847;18.95818033495379
670;2021-09-20;2316.96;2316.96;2259.28;2272.52;29449472.0;1;1;1;1;-8;1;16;0;1;0;0;0;;;0;0;37.875549392490434;-173.23357902268256;19.049527440792836
671;2021-09-17;2356.48;2359.97;2326.12;2333.01;41813166.0;1;1;1;1;-6;1;15;0;1;0;0;0;;;0;0;48.62302087029967;-32.92741973739535;19.145682289044462
672;2021-09-16;2351.2;2367.65;2347.03;2357.28;24989579.0;1;1;1;1;8;1;14;0;1;0;0;0;;;0;0;54.37101489907178;17.179851280880264;19.79763565298403
673;2021-09-15;2365.73;2368.41;2348.33;2355.23;27747030.0;1;1;1;1;2;1;13;0;1;0;0;0;;;0;0;53.94398316750988;23.662986867937512;19.954544301936966
674;2021-09-14;2367.42;2381.69;2356.63;2376.01;24377771.0;1;1;1;1;4;1;12;0;1;0;0;0;;;0;0;59.15493841899243;51.13568668016108;20.085309060512934
675;2021-09-13;2365.69;2387.74;2362.83;2387.74;19139286.0;1;1;1;1;4;1;11;0;1;0;0;0;;;0;0;62.30993900481244;68.70940760512656;20.005754241839465
676;2021-09-10;2357.98;2377.01;2357.98;2360.7;16228628.0;1;1;1;1;6;1;10;0;1;0;0;0;;;0;0;57.452511104317374;52.97141535309395;19.758383230721044
677;2021-09-09;2356.6;2361.31;2341.53;2356.39;14503413.0;1;1;1;1;8;1;9;0;1;0;0;0;;;0;0;56.625133864614284;39.31534793023908;19.671885752393745
678;2021-09-08;2390.92;2390.92;2361.41;2364.63;20545556.0;1;1;1;1;2;1;8;0;1;0;0;0;;;0;0;58.64983868208081;74.99294541078982;19.849548986227486
679;2021-09-07;2409.03;2409.1;2388.22;2394.79;14663792.0;1;1;1;1;4;1;7;0;1;0;0;0;;;0;0;66.76337531872485;126.7238994405966;19.517741885896605
680;2021-09-06;2379.29;2416.38;2379.29;2416.38;13169381.0;1;1;1;1;6;1;6;0;1;0;0;0;;;0;0;73.52438232719535;164.12914263161224;18.359596507961694
681;2021-09-03;2392.26;2393.71;2370.71;2380.82;14360842.0;1;1;1;1;8;1;5;0;1;0;0;0;;;0;0;68.67232805337821;151.1020921302558;17.140496110135473
682;2021-09-02;2375.04;2391.94;2363.26;2391.94;18960025.0;1;1;1;1;0;1;4;0;1;0;0;0;;;1;0;72.5321610828022;183.20379387102153;16.172695948521586
683;2021-09-01;2367.66;2387.46;2367.66;2371.16;17987921.0;1;1;1;1;4;1;3;0;0;1;0;0;;;0;0;69.56367487999013;212.798673664967;15.179953730112839
684;2021-08-31;2347.73;2379.63;2347.73;2368.03;30995839.0;1;1;1;1;6;1;2;0;0;1;0;0;;;0;0;69.09655150661001;240.6940173063117;14.199127722097757
685;2021-08-30;2324.67;2350.93;2324.67;2350.23;13726563.0;1;1;1;1;8;1;1;0;0;1;0;0;;;0;0;66.37106880444139;214.6838011932513;13.278708948262132
686;2021-08-27;2310.63;2323.77;2295.89;2323.77;11842111.0;1;1;1;1;4;1;0;0;0;1;1;0;2295.89;;0;0;61.709737358155046;139.08738658567626;12.763272487787052
687;2021-08-26;2321.75;2326.62;2307.66;2309.44;10053150.0;1;1;1;1;6;-1;3;0;1;0;0;0;;;0;0;58.84069741487138;158.3653466479211;12.738458075608865
688;2021-08-25;2297.64;2325.19;2291.03;2325.19;13890857.0;1;1;1;1;6;-1;2;0;1;0;0;0;;;0;0;63.71289962331601;184.42634697195004;12.381150608629433
689;2021-08-24;2293.79;2300.9;2282.35;2300.9;15731511.0;1;1;1;1;8;-1;1;0;1;0;0;0;;;0;0;58.8311117377401;110.88584474885806;12.032378832826227
690;2021-08-23;2264.45;2290.92;2264.45;2287.52;21319939.0;1;1;1;1;-6;-1;0;0;1;0;0;1;;;0;0;55.78880643664391;54.91384774966956;12.160933198615464
691;2021-08-20;2263.51;2263.51;2247.35;2255.56;14205373.0;1;1;1;1;-8;1;80;0;1;0;0;0;;;0;0;47.121628794347956;-48.84984860230137;12.522497781167527
692;2021-08-19;2270.18;2270.95;2240.78;2260.02;19682281.0;1;1;1;1;6;1;79;0;1;0;0;0;;;0;0;48.34987148136933;-35.806110486076356;12.754107729521216
693;2021-08-18;2300.19;2301.58;2275.03;2284.97;13451422.0;1;1;1;1;8;1;78;0;1;0;0;0;;;0;0;55.921589025384854;83.95943083939294;12.997907675156679
694;2021-08-17;2282.7;2300.04;2279.19;2300.04;15600846.0;1;1;1;1;2;1;77;0;1;0;0;0;;;0;0;61.3062973936706;113.21572801987597;13.190365050313167
695;2021-08-16;2289.95;2297.14;2280.31;2282.1;10658701.0;1;1;1;1;4;1;76;0;1;0;0;0;;;0;0;56.69711352608322;97.87320604368324;13.263910861991244
696;2021-08-13;2298.99;2302.1;2290.22;2302.03;11448729.0;1;1;1;1;6;1;75;0;1;0;0;0;;;0;0;64.64014414322602;145.35009155119553;13.411307265544565
697;2021-08-12;2281.08;2297.72;2277.19;2297.72;16571243.0;1;1;1;1;6;1;74;0;1;0;0;0;;;0;0;63.616582348490105;138.79067770497534;13.267319719983467
698;2021-08-11;2272.93;2283.69;2261.47;2283.69;16177824.0;1;1;1;1;4;1;73;0;1;0;0;0;;;0;0;60.1278385469324;95.35369963196266;13.213204870029804
699;2021-08-10;2275.63;2284.79;2268.38;2277.23;12813345.0;1;1;1;1;6;1;72;0;1;0;0;0;;;0;0;58.42330434409131;99.86648366525608;13.481170015690822
700;2021-08-09;2271.56;2279.9;2267.14;2274.48;10389346.0;1;1;1;1;8;1;71;0;1;0;0;0;;;0;0;57.70863837665424;92.00442750237764;13.564752056423448
701;2021-08-06;2272.53;2276.0;2255.61;2273.89;14713184.0;1;1;1;1;4;1;70;0;1;0;0;0;;;0;0;57.5633171032097;78.01328380245631;13.764082298585569
702;2021-08-05;2270.83;2275.58;2259.76;2270.67;15519749.0;1;1;1;1;6;1;69;0;1;0;0;0;;;0;0;56.81123106135926;87.02183545183355;14.061896039257096
703;2021-08-04;2262.05;2280.65;2261.6;2272.09;12490010.0;1;1;1;1;6;1;68;0;1;0;0;0;;;0;0;57.22654009490314;110.81581026086899;14.266767080980898
704;2021-08-03;2261.94;2272.82;2249.63;2257.73;15649057.0;1;1;1;1;6;1;67;0;1;0;0;0;;;0;0;54.07387067646753;56.38277372414654;14.43541947051241
705;2021-08-02;2261.61;2266.44;2248.02;2253.28;11744901.0;1;1;1;1;4;1;66;0;1;0;0;0;;;0;0;53.07870607318882;41.384462960253735;14.771537128522834
706;2021-07-30;2254.07;2258.76;2244.23;2253.45;22442567.0;1;1;1;1;6;1;65;0;1;0;0;0;;;0;0;53.11953740890777;22.038474491938945;15.255681894822882
707;2021-07-29;2257.08;2268.3;2257.08;2265.69;16331619.0;1;1;1;1;8;1;64;0;1;0;0;0;;;0;0;55.999628466207476;75.27041172020546;15.923235686991617
708;2021-07-28;2223.2;2249.22;2217.76;2245.76;13816872.0;1;1;1;1;0;1;63;0;1;0;0;0;;;0;0;52.07050195461784;-45.61091267143761;16.338736098235238
709;2021-07-27;2241.05;2241.05;2214.24;2224.59;10721069.0;1;1;1;1;-6;1;62;0;1;0;0;0;;;0;0;47.4412178065111;-97.4179004447711;17.16880797618261
710;2021-07-26;2249.57;2250.75;2221.14;2240.65;12551639.0;1;1;1;1;4;1;61;0;1;0;0;0;;;0;0;50.904664751484866;-54.620790241316115;17.923690643123443
711;2021-07-23;2234.32;2243.32;2232.83;2242.41;15031889.0;1;1;1;1;4;1;60;0;1;0;0;0;;;0;0;51.285670202614654;-51.309514170821686;18.862287089908254
712;2021-07-22;2247.69;2252.95;2226.21;2229.86;10955990.0;1;1;1;1;-8;1;59;0;1;0;0;0;;;0;0;48.7455666692526;-71.84135628817612;19.610222547145884
713;2021-07-21;2215.48;2254.33;2215.48;2241.97;17379197.0;1;1;1;1;-8;1;58;0;1;0;0;0;;;0;0;51.13461774298397;-76.48592570830617;20.397523028448653
714;2021-07-20;2210.63;2223.97;2198.29;2221.28;17111977.0;1;1;1;1;-8;1;57;0;1;0;0;0;;;0;0;47.014814921617074;-173.9314449661849;21.226260377188407
715;2021-07-19;2254.48;2254.48;2196.01;2205.86;19846274.0;1;1;1;1;-8;1;56;0;1;0;0;0;;;0;0;43.73176390908412;-159.55418749867187;21.99522945457995
716;2021-07-16;2260.8;2272.02;2253.48;2258.1;13641051.0;1;1;1;1;2;1;55;0;1;0;0;0;;;0;0;54.31980108040636;34.29378555972298;22.80467058867631
717;2021-07-15;2268.01;2281.76;2255.35;2260.49;15890564.0;1;1;1;1;4;1;54;0;1;0;0;0;;;0;0;54.884317764502576;58.242989074154636;23.10990208022541
718;2021-07-14;2266.88;2280.19;2262.99;2268.57;17337649.0;1;1;1;1;4;1;53;0;1;0;0;0;;;0;0;56.73529335773263;81.64490525263287;23.382668168373378
719;2021-07-13;2259.0;2279.4;2258.36;2264.26;16105173.0;1;1;1;1;6;1;52;0;1;0;0;0;;;0;0;56.00030008742206;77.26725736083127;23.473956487315103
720;2021-07-12;2253.56;2262.35;2244.1;2255.48;17277109.0;1;1;1;1;8;1;51;0;1;0;0;0;;;0;0;54.53941108694427;33.71851851851704;23.582870629812696
721;2021-07-09;2241.61;2258.77;2233.98;2251.78;14565701.0;1;1;1;1;4;1;50;0;1;0;0;0;;;0;0;53.94099315547406;13.139691550570545;23.979162865872272
722;2021-07-08;2280.62;2280.62;2230.62;2234.6;23271241.0;1;1;1;1;6;1;49;0;1;0;0;0;;;0;0;51.169610587463566;18.098561685670095;24.457144368969402
723;2021-07-07;2234.52;2292.49;2234.52;2285.79;24212292.0;1;1;1;1;8;1;48;0;1;0;0;0;;;0;0;61.38970040016617;106.5467895979266;24.96028279328217
724;2021-07-06;2262.83;2268.55;2228.46;2228.46;15379686.0;1;1;1;1;4;1;47;0;1;0;0;0;;;0;0;51.26754443535909;4.1032463900497635;25.40691989235146
725;2021-07-05;2255.07;2264.33;2254.01;2258.82;11132054.0;1;1;1;1;4;1;46;0;1;0;0;0;;;0;0;58.85484353399024;72.99876930057135;26.259449743286847
726;2021-07-02;2258.56;2269.4;2249.91;2252.18;15005220.0;1;1;1;1;4;1;45;0;1;0;0;0;;;0;0;57.579878649253004;67.1893315269167;26.600913238387683
727;2021-07-01;2223.84;2255.33;2223.84;2250.58;26314023.0;1;1;1;1;4;1;44;0;1;0;0;0;;;0;0;57.28370919868584;13.771238510314458;26.96034849638856
728;2021-06-30;2257.62;2264.36;2218.41;2218.41;30173446.0;1;1;1;1;-2;1;43;0;1;0;0;0;;;0;0;50.880991739845896;-25.62466449920425;27.551927500419406
729;2021-06-29;2281.71;2283.15;2251.62;2258.24;20798623.0;1;1;1;1;2;1;42;0;1;0;0;0;;;0;0;61.47451652839809;97.65313995807367;28.17464224150451
730;2021-06-28;2280.67;2293.02;2260.4;2285.81;14426441.0;1;1;1;1;4;1;41;0;1;0;0;0;;;0;0;70.97213111620853;179.07392687534846;28.09600705712303
731;2021-06-25;2271.93;2291.37;2269.55;2282.46;18348780.0;1;1;1;1;6;1;40;0;1;0;0;0;;;0;0;70.45714533821513;225.5530047663903;27.800176525814635
732;2021-06-24;2237.56;2276.77;2233.03;2273.11;21554467.0;1;1;1;1;8;1;39;0;1;0;0;0;;;0;0;69.03331954547805;152.42229339262119;27.26432019061725
733;2021-06-23;2222.93;2238.66;2217.36;2233.7;12351867.0;1;1;1;1;4;1;38;0;1;0;0;0;;;0;0;61.834005429936724;12.272441098489976;26.866082997824726
734;2021-06-22;2226.22;2234.65;2204.52;2220.53;17203459.0;1;1;1;1;4;1;37;0;1;0;0;0;;;0;0;58.86653483783524;-10.450497890068409;26.94125220463318
735;2021-06-21;2210.86;2223.35;2189.24;2219.45;13477870.0;1;1;1;1;4;1;36;0;1;0;0;0;;;0;0;58.621551050666575;-20.929382584297283;27.07774394987307
736;2021-06-18;2208.65;2224.42;2203.47;2220.68;50664709.0;1;1;1;1;6;1;35;0;1;0;0;0;;;0;0;58.993120577632986;2.399888438408692;27.38358324667983
737;2021-06-17;2215.45;2221.62;2204.74;2211.58;23153328.0;1;1;1;1;8;1;34;0;1;0;0;0;;;0;0;57.12619767623593;4.088162697175783;27.3786170193082
738;2021-06-16;2232.65;2244.07;2225.14;2225.27;24201593.0;1;1;1;1;0;1;33;0;1;0;0;0;;;0;0;61.00609527073255;40.44255430089164;27.410287261411305
739;2021-06-15;2262.55;2269.21;2230.1;2230.37;22220763.0;1;1;1;1;2;1;32;0;1;0;0;0;;;0;0;62.4738907406604;61.75447911441497;26.965167879119072
740;2021-06-14;2229.99;2253.2;2228.81;2253.2;12595787.0;1;1;1;1;4;1;31;0;1;0;0;0;;;0;0;69.4162043661634;69.56989333184329;26.3761878651281
741;2021-06-11;2238.75;2239.3;2224.15;2224.67;17318263.0;1;1;1;1;2;1;30;0;1;0;0;0;;;0;0;64.88864154344371;54.69333722634321;25.93346109457873
742;2021-06-10;2217.7;2242.7;2210.07;2236.89;22443207.0;1;1;1;1;4;1;29;0;1;0;0;0;;;0;0;68.94821972787945;61.17880072548495;25.628840980576477
743;2021-06-09;2239.73;2245.08;2215.18;2218.45;21212349.0;1;1;1;1;4;1;28;0;1;0;0;0;;;0;0;65.96456502851294;63.69895076481655;25.308188228995157
744;2021-06-08;2241.03;2247.11;2223.2;2237.61;25075401.0;1;1;1;1;4;1;27;0;1;0;0;0;;;0;0;72.70480013898192;83.30825776560235;24.860774504776998
745;2021-06-07;2254.62;2273.28;2245.49;2246.63;21167875.0;1;1;1;1;4;1;26;0;1;0;0;0;;;0;0;76.10417595109725;119.56181056243668;24.21934976103622
746;2021-06-04;2252.84;2261.39;2230.69;2254.59;25159845.0;1;1;1;1;6;1;25;0;1;0;0;0;;;0;0;79.13620357492127;131.31914165209218;23.051720982023014
747;2021-06-02;2234.69;2253.32;2233.99;2252.26;24449542.0;1;1;1;1;8;1;24;0;1;0;0;0;;;0;0;78.90779903265405;151.5898131321786;21.92372660432485
748;2021-06-01;2234.87;2268.18;2226.59;2233.37;23316200.0;1;1;1;1;0;1;23;0;1;0;0;0;;;0;0;77.01337134051127;170.85411559490123;20.805477363415342
749;2021-05-31;2237.25;2250.45;2227.27;2233.36;16710681.0;1;1;1;1;4;1;22;0;1;0;0;0;;;0;0;77.0123564155204;187.25802367367606;19.628372899300068
750;2021-05-28;2210.53;2237.01;2210.53;2236.31;27207857.0;1;1;1;1;6;1;21;0;1;0;0;0;;;0;0;77.95520316195774;195.41615729635407;18.536498835213813
751;2021-05-27;2167.52;2208.23;2165.53;2207.47;45274348.0;1;1;1;1;6;1;20;0;1;0;0;0;;;0;0;75.19880566599949;165.19892061408328;17.502450862144066
752;2021-05-26;2156.44;2172.5;2143.24;2164.89;33872897.0;1;1;1;1;4;1;19;0;1;0;0;0;;;0;0;70.0678341099277;119.92243519889152;16.67677770470161
753;2021-05-25;2144.0;2157.82;2131.94;2153.78;28525966.0;1;1;1;1;4;1;18;0;1;0;0;0;;;0;0;68.48832467901788;107.88862836356773;16.177904318582527
754;2021-05-24;2138.36;2139.33;2127.3;2134.18;19811702.0;1;1;1;1;6;1;17;0;1;0;0;0;;;0;0;65.50652579506936;91.06872484495462;15.819355006858626
755;2021-05-21;2130.95;2149.09;2126.3;2139.06;29825932.0;1;1;1;1;8;1;16;0;1;0;0;0;;;0;0;66.97165854557716;103.87125378219241;15.661038269452272
756;2021-05-20;2121.01;2134.93;2100.73;2131.18;32573106.0;1;1;1;1;2;1;15;0;1;0;0;0;;;0;0;65.82557756555707;89.28056688349777;15.494389072182425
757;2021-05-19;2123.9;2129.88;2107.33;2115.15;26382848.0;1;1;1;1;4;1;14;0;1;0;0;0;;;0;0;63.42843002257701;91.44096762394848;15.48478412609854
758;2021-05-18;2142.32;2154.13;2132.83;2136.54;28209944.0;1;1;1;1;6;1;13;0;1;0;0;0;;;0;0;69.46594329142087;137.09163356699293;15.368211711868668
759;2021-05-17;2102.62;2129.99;2102.62;2128.49;22925971.0;1;1;1;1;6;1;12;0;1;0;0;0;;;0;0;68.41530997677557;123.65943267722731;14.820637855299022
760;2021-05-14;2096.96;2103.3;2062.64;2092.8;23112476.0;1;1;1;1;6;1;11;0;1;0;0;0;;;0;0;63.20279275401407;82.41803915300171;14.501055587176046
761;2021-05-13;2083.41;2095.86;2049.81;2089.32;32197745.0;1;1;1;1;8;1;10;0;1;0;0;0;;;0;0;62.644615535611635;78.12282570757826;14.473448020260028
762;2021-05-12;2112.89;2123.47;2084.77;2091.39;26482981.0;1;1;1;1;2;1;9;0;1;0;0;0;;;0;0;63.17391500450024;128.80670656206087;14.533986640763933
763;2021-05-11;2108.43;2116.51;2078.1;2110.48;46957921.0;1;1;1;1;4;1;8;0;1;0;0;0;;;0;0;68.1013919166848;154.95329496648333;14.011917951964339
764;2021-05-10;2115.79;2142.57;2108.34;2115.7;25939816.0;1;1;1;1;6;1;7;0;1;0;0;0;;;0;0;69.477365317459;235.8867055210424;13.537628769139612
765;2021-05-07;2061.36;2099.19;2061.36;2097.31;25894358.0;1;1;1;1;6;1;6;0;1;0;0;0;;;0;0;67.31713150535683;204.32113657316074;12.489669030998504
766;2021-05-06;2053.2;2076.8;2040.4;2046.67;26381173.0;1;1;1;1;6;1;5;0;1;0;0;0;;;0;0;60.09565075706204;150.08024289057568;11.843891021083527
767;2021-05-05;2015.97;2052.17;2014.52;2047.36;21524165.0;1;1;1;1;8;1;4;0;1;0;0;0;;;1;0;60.26412583382397;121.03968673477053;11.43499125182437
768;2021-05-04;2046.24;2046.24;1999.81;2004.04;24344348.0;1;1;1;1;4;1;3;0;0;1;0;0;;;0;0;52.501103949959294;57.174559102070965;11.33028148335772
769;2021-04-30;2061.0;2065.47;2037.2;2037.59;26433739.0;1;1;1;1;6;1;2;0;0;1;0;0;;;0;0;61.08310439689964;175.6082020744114;11.301732235016205
770;2021-04-29;2043.59;2081.94;2040.02;2050.69;47082277.0;1;1;1;1;6;1;1;0;0;1;0;0;;;0;0;64.93140496810055;232.18360520701196;10.563491199000804
771;2021-04-28;2000.4;2033.79;2000.18;2029.64;43348305.0;1;1;1;1;6;1;0;0;0;1;1;0;2000.18;;0;0;61.292792104432905;122.68066179070694;9.729056330246472
772;2021-04-27;2006.17;2013.57;1996.4;1998.92;19353337.0;1;1;1;1;6;-1;40;0;0;1;0;0;;;0;0;54.95991410571214;66.39086861510481;9.486404952167797
773;2021-04-26;1994.54;2005.1;1978.87;2005.1;18115877.0;1;1;1;1;6;-1;39;0;0;1;0;0;;;0;0;56.69259338146211;51.61983538723648;9.546906783151407
774;2021-04-23;1990.18;1990.8;1961.71;1986.63;25703721.0;1;1;1;1;4;-1;38;0;0;1;0;0;;;0;0;52.54027034687327;13.818809090289559;9.748983124492511
775;2021-04-22;1986.54;2004.64;1986.54;1989.73;19124940.0;1;1;1;1;4;-1;37;0;0;1;0;0;;;0;0;53.33729183598051;50.042242619465696;10.201037583993328
